UID,actual_time
MtClPhsHBh,70.45
w6RBVKcTer,24.2
Eth8wfbtrr,36.12
u6CNTBNMTQ,48.55
fX5cEYbTl8,211.92
W9afilMrCf,195.16
bDVRVTQgfm,208.14
niv9NzT4dJ,304.76
B07uQItsna,366.64
PwE82PoWDL,380.81
7GMF1CwiB4,417.43
uX0QdYFUFG,613.48
qrwbXmVE7y,559.45
mPXDGxTMIv,578.6
kDDvTlWUAF,53.5
HbICxDeWOo,104.29
wi5Aa0z5tN,215.48
rlLlsiC8xh,365.95
3IEBaAOUDH,336.19
ASL1Q9LMVA,436.6
eRpmGs9w6F,426.38
EoCTxTLKL5,91.25
mldZntckfJ,156.06
8h0CPSK5tb,506.17
ULvgq4HbLH,458.52
JVm5SH3w8x,525.92
3QfXHtoI9h,604.28
S6MB9JM067,644.23
bmq9KWrjy7,666.19
BnkRq8UHSS,692.36
n4VJhiHN5A,693.52
4fYDroifB0,751.69
R5mvn7O8Yt,906.5
mIG1pRcjue,85.81
7QNO3Ef9zQ,176.3
1RsFo5vVa1,76.53
VeKdz176wS,25.17
fZ0cbySPsQ,30.76
2xWbrhC2qG,143.38
lTQ7kRcF8n,170.24
559uRK0QSo,17.63
GpoGQydeVV,77.81
DyoMMukQyg,12.14
B5DCZDhA9G,32.51
zkkk4VAC3W,76.27
EC3GVZ1kn0,12.12
OBHT5hsLkI,43.13
jBG5HrLsQ2,52.84
3coW6vDwHB,86.44
R4NcuF4P3K,81.39
tMCaVxYMhe,96.42
CusEaFj1Xr,104.39
M3XA6vyLvP,122.23
xFhK9SUawT,130.36
DmD2l5ocHt,25.14
mBrhn6g2rP,45.52
ZT1scYv8RK,58.27
9MMjlj9ify,104.77
3wOJfpPNvY,199.17
N6sm0dQhlL,276.11
Te0aQbU11u,354.12
gstI2sVoXV,28.31
1bMvZtutRZ,85.03
IRSJf5bPGz,121.18
FkcCtg5W3B,15.6
R8yS8AKrQd,13.68
0d2Uz5DfzX,58.98
DshAkdEsxD,67.08
3N9B6JbSsZ,75.88
cDVoXbGzf4,15.3
OgRmYBBi8F,35.56
97JhR3KrOY,114.87
JRwpv26srY,200.5
nbMX3jtm1M,643.27
zJGN1wbExq,817.76
jrKp15Jf4M,776.93
jt7Ms2fcrs,754.88
wn39pLP6WF,823.79
1eSP0UomKX,953.35
UFfPrlyJlQ,27.35
YLrgXwJafM,37.26
mhOHdAWl41,32.48
OmEvS3KGlb,62.61
sV7oauauMm,123.14
gPdP57z4Sz,233.18
0Zp2g7ZYhF,31.73
sd2tXDuzY6,68.67
3uRhaoe5dh,140.05
Bd8mOLZUon,184.39
ENAofMfBvz,31.08
u1yQtMcE0g,76.18
j6CSoVUMg3,57.69
3HKz8jCSyb,193.34
ipiICUeMCS,341.32
oSbOEKvslq,342.34
PPQFL8wyBm,96.7
FnYt0ouLQ2,123.59
gaKG4Sdqzc,155.16
TaM7YFX3xl,188.18
COyQLRCfSr,241.78
m8GZKS3LMA,393.0
WcIlCCvgnj,490.29
zCxoycukfs,132.96
qVIu7F4Czf,155.64
P6duswOoFF,173.88
YRHANXBFOC,203.65
uhvdFdvJli,233.67
OhLXviF0sK,265.48
DNpTeIBcqq,28.47
FvtlnIzQlL,52.06
5Gq0MUi1zk,27.65
seOnWyRl3r,40.23
mIUPZIoHUD,49.49
MS06ZCUr3U,77.47
GPFkWMxafz,91.54
wS2bH2BTCl,9.98
AF7RjA2x54,52.05
0les1ioyFJ,66.28
FF6wKVUo4m,93.96
YChyCRLQUA,82.75
tEnN4lDgoE,123.21
8FhnMVDG63,162.21
joaiTiwLMo,220.9
OgApWOH8Dt,252.84
jQbcqeBAo3,272.18
pGWpBxVoOH,332.66
qUPqcBolzY,388.17
qg2dmy6bTp,445.22
coBbqQUk9h,478.5
Mc6mw0YeRF,509.75
yorH4YBu3G,537.27
MjBdXSzvM3,688.93
Bi91j4zr2V,684.98
h4XjbqTq2j,821.89
tNAqS6bRrA,772.57
17acF8jIyq,996.43
WBPqNQFMqJ,1013.05
juOFViBzKU,1011.26
2HoWxgGFps,1155.25
0Njs9TY9oJ,1200.15
T09016y3pd,1283.98
EPj4DCq22s,1303.65
W5pab2cBt1,1359.44
Zqrct2hU99,1350.02
TIpr6CTatz,1453.42
U43n0ghaX7,1811.96
FhvwLWX4Z3,44.42
x0CMBMYevY,26.88
EtQ9I2lXHi,337.99
LLvYBgPpLS,26.8
z4WYQQYoy7,98.46
kuSnE2Qrzn,116.68
yY8EInXlcu,238.13
8Cvdavmopu,55.83
hmSpisWCj3,233.78
jDTLtxo7R9,12.38
RjlzQSDZHB,41.37
YYymE1k9pn,97.48
aiJtjtjwDk,181.34
0A32jm51om,224.29
FZ6eNzWdQx,258.08
Ez3dhTi2Mr,268.58
noeXB8ONei,278.71
0LRdwrqQ2M,31.54
oqMnhytxeZ,15.82
vJOP0b5VUD,53.07
qHxgg6DVwk,18.52
8LKTuN86LU,25.0
4Bs8EtO4hA,11.18
VgzAuKAaaS,26.12
5aH5DAy4jo,111.34
tu8ZaIpzED,373.13
ydb9EbFEkk,71.82
W68qZEFRzV,87.12
SXTEukCid4,11.37
1qIBDrJaFT,28.04
In0BlUAh4E,16.82
996kJLoIpi,34.35
6CxNBIWcwp,33.47
eYoLhhlVwh,41.16
1IkEEaTwCf,45.77
G8bElz4SX3,12.28
JLUpOJ4THN,39.08
TcmiM9Zt7o,27.36
fvelxl7Xam,42.69
FTAwEqjoVg,27.58
trSSoEwKhd,55.45
sBlBswVfWh,297.58
TJcPBKMDQS,49.09
jfmihoHDGq,144.98
whu1YIOJc2,248.24
dq0yEi8mmi,313.58
qteXqVLrMY,30.79
0HdKB1WzC9,30.3
c9o6ijWOU7,129.65
T3cYwmcdl4,280.72
ouX1K1XcNq,320.62
MoBytw1vND,27.09
OHK0dz8blJ,161.01
D6H3SxazeC,25.1
b1JtndzsJ8,42.89
lgE96x9JdS,37.84
t3CIYZTeeO,78.86
m4xz9guR6b,161.2
ZN2PKxaL6e,249.56
kgycIwkIbn,267.24
JyI4GdmCKl,358.21
I3bVTfIHAx,396.45
KW6YSq1hzV,436.89
NlQkqnd15b,30.86
EyDL2YzzEY,11.62
wQyRVKnyGu,40.11
rmLvdSEBr4,53.29
PEpThlORxR,38.36
kF73puBcmA,136.3
SlrdzcEwWd,148.83
NSv7pssaL8,194.58
CuXm9nO9t2,229.57
DLmyfMchiQ,267.91
NTz2szIydl,309.13
aEc0haJqv5,397.11
aBz7QarxJL,519.68
fSFn0AoQaN,574.72
IeJeYMM6mv,609.05
ePh2OTX3Bt,628.69
2qPNJ19u8n,658.86
dSIpRsrApE,740.54
r5vTyKO92U,757.79
rLgekd6FVb,846.48
cPOfW3210e,950.36
ts39A0r1wR,986.43
j2lUMhFbaT,1047.37
gO6vkmSY1k,1065.01
CadDYu30SE,1110.37
Dapdorguy7,1182.99
6UllPSZCoS,1174.33
g5fz3wKLe6,1180.28
kNjq2bu3CK,1188.53
EuhtLfbbZp,1203.3
bOykYI7JtZ,1378.26
fcnpj7UOPW,1382.32
iY0Za3AqYa,1399.24
LGTcnfUeKv,1524.6
tAvsrkVvqO,1670.65
9Owae1iVYh,1699.33
i3AjAqStMU,1797.38
ZQQ4v8lM7R,1838.01
iaNbvvrnKf,31.76
4N4uSx54nf,71.08
f2g54mVcFF,104.78
iImo4dgTfP,229.94
2sijlkv9vd,259.66
NNVPpxI4KX,283.18
oZVqDqtkDe,298.23
lsNaE5iMgS,353.65
3lXI0pXhvr,368.17
EJzphwvFS5,392.07
mV10SWOSNw,471.34
3V3TLGnklW,618.51
1clwk1KvVH,738.0
xiu0LEckbi,764.8
gtxR1f7d2Y,846.3
E0xU0cdXOe,937.48
SGh3ht57JS,1090.56
w1p13MJDqG,1119.54
BSEFyAlGQZ,1223.52
6tvDjgKIt9,1401.02
7hGmg1qs1u,1464.19
ZuKvnPH2tE,57.67
JKAt1kMLXG,186.18
94HSu8BZUf,226.81
gCHQ9jKlWR,267.73
g9USuGzDQ5,286.65
kK4D0SxLSp,29.0
cW1bJTYhna,55.55
B2GzMLL2CG,91.51
ERpWYp2Mzv,206.54
yxQxLOFjtI,243.4
f9aXlj5kiy,353.97
fHZsBW7InF,405.94
r6wmTdMsw5,419.18
8eDqqiVlm9,478.65
VFalBPnadQ,586.56
tgTBoD35AB,598.49
a6RCybFJJ3,674.78
bLfACVtCFu,785.15
Dldpg1mxM0,834.86
M6oGtbTiM8,854.15
cQBLqwuYBa,1084.03
HPxU8lgehH,1175.86
kYv7zyL0pQ,1176.66
am8hUb5ozI,1230.78
dbk528jG8O,1286.65
yMgWMtiaiW,1327.79
AmMnbKYNHA,1366.06
ZfiWGbdl2t,1395.95
XBoLG8b7SN,1559.37
fa4Vz5WrWr,1592.34
b7FK3IAtAt,1626.51
R037UVwiy4,1631.86
XV6fxEirEu,1761.17
4WwX71nTq0,1760.12
LZPdE5teNK,1768.21
47J3TzByQR,1788.21
YR5sSFho8B,1806.84
K4WW1zRNYl,33.96
6BXRiUZVb1,139.68
Cd1fFaRJXD,71.95
7buvVpPsr0,98.46
5rUz7A1SLx,130.9
KSsvLzyR79,166.97
wdA3MQDKxf,15.97
dTcDf3H4q7,34.4
HqL9TSGijZ,151.39
btmj85RvTW,13.97
9XNdfesGDb,49.51
UOsDEBeTAD,116.86
JO8Vt0RjwX,12.21
zOW8jfkhcH,26.9
nKDv3u85JG,38.08
9bLy06vXju,47.35
y1QntrC81Z,39.34
qY1MM64o3F,54.22
AQiGnnaf2B,56.01
7H4ABPmviI,68.9
3fwkxSFLYm,23.08
nya8EpWOlA,12.67
32ZtY5SlIs,28.21
hfhYqecqma,44.38
lnhsim2pSp,109.27
L0tzBgxqAp,27.07
orvdFIw8dX,106.78
GxE6lAzvzr,73.72
DFrWGOchVn,127.74
5gjULAaub3,165.13
gMe9STZwZF,264.24
ok0YQCpxiY,511.17
SMoNwCHalT,493.47
8QhCm8T2r4,30.26
E1LmDBk8sp,68.24
bo9HjJRo5X,25.68
NW8O5jSxBn,38.72
eRj9F35mgy,49.45
UK5FsQwD3d,59.21
zOcMot7bey,25.54
krMWjuupQP,55.71
UycQAJ75S2,87.71
VHI6DisL2r,115.28
Ufq2BpmNSg,179.73
To4DQiO8FK,214.38
1sWNIT6IlX,248.15
2SW3muNceU,25.6
J6jM0wk9S8,56.26
69yCi6fma3,56.41
PR9Wrtyb0l,116.83
BEFifLt6LM,163.66
8NqvfggRPa,200.06
kB9Qfn0See,29.67
pFRsMhPEjn,150.49
ZO9I2mTpFe,233.82
eGAv1uFxZf,300.96
JE6tawqkKI,368.44
ewNqHwp1He,56.34
kIdzTAk1gF,92.56
pMgtWVfYZk,27.63
YsTbdiwBNI,88.51
URBjyDYZu5,129.36
38UPtIjJ1r,531.94
KRRtXjFyzD,34.19
8xWu6PZ6ZF,110.85
AvtiOSRWfG,136.33
epdwiokpGL,120.43
2paAKv3MuY,151.63
OvgOhyMweg,26.47
DQo4Qzs9Ev,50.45
OfU9TV5LPX,110.75
X7ZdAW6lcg,80.0
25nScuynFU,98.93
CJwlQlTbrt,34.96
j7b8j5UOe1,11.69
3W10wiOczn,54.74
ZWX0ONDW8O,171.22
MRBMzRkxcA,35.63
ljqbEltBqC,27.55
VkDK70weHN,146.12
hvBmXBTTkV,161.62
MVcmHX4xwq,207.26
MnAwtJa5N8,218.27
hzfo8Rajk5,287.53
pGA4rHrDtr,548.23
VTM9grKmvh,476.07
F26TMAO5YC,538.06
zoxkUkoC6E,538.2
zOab0uQfFi,638.34
WmlmvWJvOZ,671.93
rSqdUJSAoO,669.13
mJ36wXKa77,739.12
07JxD6VSV8,820.47
20GiwEqQmk,27.8
Qg1lVq34jM,48.32
5s9oVb4uwi,76.14
24yLTLyXNk,124.98
8XYGl7O1l6,35.96
UvZ69fEhF5,98.9
omxfFOn6f0,101.72
Ukcla9VYvD,28.05
f3IXrYH8Ui,77.41
QsPjhDkMT4,28.57
u3KWD0sdpA,63.31
F9GB5UIJXS,90.21
QlkaqV3GRy,27.99
3AGdfcz8qG,54.58
4GOaTpTQdu,46.3
T50KSVzhdQ,76.97
Yh4UtMLJ60,36.93
uTtMG7nBoK,17.25
oAkqS0x9Rr,27.89
Q7EFUlyhBz,70.1
0U9x4XtC4v,92.15
zb0wEJHYPn,151.65
ecCzRu6pGH,50.93
o8CrBtq0dd,114.33
mA6wesEQX4,14.42
pEOIlsMq8I,50.06
ZFvLojECcX,28.54
hFxOHZNI59,76.76
TpiFabsJ4a,31.19
UbXmCl6aRR,183.91
YIVMIBmPN9,207.12
68k567g1Nc,274.75
tVagTzFYbx,301.68
6URK1ZFXbw,382.45
JDUUcpra8X,451.5
KJjN6L8h1q,478.67
olbaKgcXMI,49.46
ws9TvTJZle,176.07
JuuW6xJ2ho,210.84
ldMs72ZD6S,258.5
Cg1c0lGfz1,273.5
wptkKTYQcM,321.51
2oXBNcW42I,20.12
lJ7BBpN8I5,29.98
G3rqLuVeNe,25.33
gFWuBExXuR,127.58
2JxTHYaVy9,28.58
oukIUmTks3,26.78
dQMoIUQkhL,135.1
9JVdC60gLo,13.99
U9JHedKnJG,60.05
nMaslwWGOF,14.66
NQ15hqQ68f,10.15
4H18MhgRXI,25.91
cTJbsEBtAy,37.91
Ae2z2zHCRv,202.26
yAWI4Ee11m,39.75
KjltUliNOV,34.35
tMUvLEhMs9,68.7
iniBq7Lw8n,11.7
Bs8G6Td1ut,25.94
iu1g2npMbi,38.98
7VL8QnKdqH,12.02
qqbLPkoaYJ,39.77
9PMRCZo3le,46.51
mUvZtt3vLV,35.22
AujjXaXFlx,13.96
iX0ajt6qed,34.85
rcI4L5POIX,31.96
RMt0c7XJxY,34.79
DSvfdo4aIW,67.23
uF0gq00uz8,103.0
mbn8JV4S0c,34.33
Tlt7W7SqrL,65.98
tkTKf55b2F,88.4
RwlO3r9JL6,105.14
Oc6vHbrypS,11.12
jRiTcZCwMV,34.95
LLgNCW1ayV,39.23
7epUJa8zZM,66.08
pr9Xx7jBT3,36.15
1pyOW7cgSy,96.65
PnapoVBaTr,98.91
WVMvdB36V3,51.52
7e0ztvHF4U,39.61
Mdgtjef5iX,196.5
zEneGBTxMw,195.29
23lRd5Dn5D,230.77
BYIfwtflEV,86.98
6NUSlj68zA,38.88
zt9Twty4CN,27.29
vOREk9lz5F,13.69
S7bOpCMuRS,48.44
v6ZdWGvlmP,53.75
F1rt72sX6x,44.55
fUVkvPA3db,81.81
Tct2go0rpB,278.25
7r6bm3ljgb,305.2
wCYlzqknq7,346.3
LoGHKsrBcs,647.97
EM9Sbrba1x,705.54
gAijneINLk,16.56
TcCaJo7cXy,31.67
3ppWvCn7pQ,198.79
AsYfi9iNs1,29.78
eHqKg1yef4,15.35
st43C8mYGC,65.98
gPfzF6yqRy,92.84
SoHHss1TkM,19.9
QWPoen7TqL,51.73
hvAHiT2ao7,57.25
Eyo9oHPxz0,102.7
o7reKgpZAZ,114.58
hW3WkQbHIM,90.06
Fh4w97lFLM,26.46
75UI5xQwaR,38.16
v8MFPfzCsP,68.02
b8LxHWnZSo,92.96
sCIQtRlph3,146.92
UnQnNY0R36,184.98
CZYPIdS6FG,289.44
rn2znNi6yR,337.02
c5kSe4fpVu,470.1
0m4swhm13n,488.44
E2HOzjSas8,12.99
k3kHLrnW3T,9.98
IbqscTa9fR,37.57
hnEMjdLRQQ,101.88
UrNUcoGnHS,199.56
HcHibqm05v,224.46
pUc3sCWk06,25.47
RONIaPwo12,56.91
qvBTB7JOzt,120.33
V6TdcV3Bkx,96.54
LruOwbh6t5,483.78
xl6zFJ9stc,518.48
nG6MEYOA29,125.42
WgfQJIxWax,58.22
eBaVzMfBz3,80.89
4pBfdnRdNB,13.74
lak5BUQSO5,67.9
T0StB8Mkea,31.51
KhnWgk854E,88.16
jvu7sWjRlx,78.79
WfRaUHcKGy,124.3
Wpalm5m7L7,26.14
KWYGqvm865,12.8
ZOCodwzzOQ,35.11
GnWhOfSg2W,25.97
hoZ5zUqTXs,25.62
eLDsl0UpG2,30.81
JFN3i0MTBr,55.38
IVCgpJjiG1,44.15
V5nHiCw54A,12.13
6GZ8v4TtG6,11.09
sr1TUL14CG,35.96
v0S3cpCSTf,57.59
z3DARWqY3E,11.74
Z1GXnmagyF,27.98
YT9Igr2p24,81.52
sfiKouohmb,11.33
RHATXVbmPO,41.81
HDd4TnNSOX,80.04
cRJK9dWHXI,159.74
XB7BtYoTUk,52.18
44GMqysI7l,12.05
I7eZWzr1HJ,30.18
447xRjXsr3,52.38
2t9gcINXF4,35.43
5Acqy0Izsy,96.04
HSw8U6NWrq,83.51
gIK4qAIjOS,15.92
fZ9igYB8Lh,41.82
TWAKHh0Gvl,62.43
8NUaxIEGTL,24.36
qITl9NmnQf,30.16
ynpb7WHKlu,40.1
xcOPpD2iQ5,55.09
0NG7FYr1Dr,26.87
qdB0RRuemz,52.39
noY8vbU4eh,145.22
C3AhbsHITo,31.05
iamXcP5vPN,29.52
pAgNdc6wL8,158.95
3A52M9BacZ,192.27
3mLIZwe0wv,84.04
AOkvLbG8tr,36.67
3UE3YLmuS6,36.65
CI1LcfLeeb,94.71
HXyvWyxL4N,27.96
llMeYg4xZ2,32.85
JwRjjIuPaf,37.36
MByaaYdN7Z,66.15
1KFo80nGfv,111.9
kFlevcdEVa,115.67
87KT9Q7R44,25.31
Ycm2DTBt3W,44.32
eiwgmpguuF,81.73
NMXX42Myum,95.46
ZJOIykR5DK,113.88
02rpyGh1Gy,161.24
DtzFOpirzx,36.01
c250hkFB2y,109.83
iAGp0T2hbp,152.97
OcMHfxCuUp,175.52
5hYFwadYQw,59.06
Ygj1jJFXZt,89.4
nOB8IueMmU,54.41
OR211fhajJ,69.73
kGnrZTmfBn,125.53
CheIbU8czT,154.86
MBw0WAqXm8,13.77
UvWUc9HjVc,22.76
hVllCqxgim,14.79
2kkPx4yOHB,28.22
13xHqtoiYL,63.59
GzzQuK7Rsn,26.81
bbmTGpruvE,62.93
Nm4tcVtaN2,67.74
WCBnjAMCE9,94.3
YmAFEfAlXk,65.91
s3Mc6ULXBv,158.87
hWOEbhmCEy,35.23
vqtndSaL1s,62.93
5nAFa4FvdK,27.71
sOirksHYmc,86.55
LjDzYoEgSI,148.77
qqJEtlcOw1,24.58
pZghoaibAG,11.72
dCUC1mvevB,25.42
6vsHQquBpG,25.68
JtfoprVjME,43.4
8HD23LYJeS,89.78
C3PQRJ0kGr,128.28
KI9KKURVed,127.19
RfRKOSQnPp,95.8
lK6IA2S4tL,63.01
RhFXXunYfy,101.5
0uXyNGBjD2,137.24
pzbdILtNJW,154.16
UT9ZA2es3x,164.64
WtsbqOJZqR,27.34
a4GlQTgYe2,55.38
tIS7Ygim2R,86.85
oO27V5Jy55,169.39
w2l2Kh7EBL,197.71
Pa1wndwF1r,247.42
MWGg7mNjbR,309.92
zLtnmJ5uWI,348.24
1J2VAtWDcr,444.39
2RdOFk9PWL,516.55
nbWK2Fg151,607.54
SSL0JDTGNm,639.45
7UaXGZQtBM,703.01
5CB2fF7Sdv,735.18
vUovA6U1Cj,749.54
WqM9onWNEM,842.01
iwtwfdi31f,884.06
IIdnBgxuZu,932.48
4rw2pMNQkP,928.96
JkmWVWNIWo,977.97
T9metRyLMh,1006.05
kmDfEV2dwn,1061.04
y1d9oINi1V,38.41
bjZ16200z4,11.84
r3x8VNTwKE,28.1
3Get7Ngq96,120.17
PvoOIsnnXE,25.34
Pn6P6xBHMY,37.32
7ECjNtEsGW,62.66
vAltpyfZm7,28.05
xwZhA9R69C,39.45
8JzBGHsI0A,58.9
xszaFyrywb,96.93
055SrKFz6V,136.99
zy9dOIgbUc,134.55
Zw0PX3Hv9X,12.12
5qaNYUEg6s,27.35
iJtwN6YABY,67.57
7l7f6VR5kh,134.86
Jr3csUfYns,30.29
a3VxlVAmcM,56.67
DmRKfq1fkS,154.25
x2m0eiX5Ru,194.48
ZSbiL1vnrQ,236.5
kcuJM7o96K,318.97
7bqoZXo8zt,514.02
xZrTMnw52K,551.99
PFxrx9PKV8,585.92
5E2xSxAjMC,668.96
zzasOC7HRF,780.36
ETarKI7T8S,92.16
0Bn0dvEzc7,130.91
NImsKlwoFD,152.18
ta4xYLM9Ob,254.12
F9iPS2Rkpo,381.9
eRw8U4jYg4,428.37
mVDc33WM1c,568.9
N5qAjNQOvR,526.58
vrXWQExqcc,624.1
y8fqWtDizC,653.15
F8VWbR1EX1,659.32
uRgXQH82mI,839.05
h26QRzl9R6,914.75
vWl8w84vBs,940.08
AbfhZmZgEj,1026.63
XFTJVcbI0u,1060.92
kiNinkkvCG,1111.64
KZgWgowNE8,1201.6
2JD9SwrDQA,1244.2
XVETrW6vi3,76.41
529aLhSxXb,82.7
LE9XFFdCzF,25.2
1TuRS8BGgZ,35.08
OAUuUvcbSv,23.2
KUHV1dLeLm,14.29
gqtkvgVf84,32.05
b9l21tdS2A,26.29
jhx2RJzJpL,135.02
uxvfgKpT9E,63.51
ZJX8ZRZ2QW,95.8
lOTwanNXDQ,27.61
cSehUgIoSE,59.7
qKkFWrlPQq,37.57
uqv7YmqekS,28.82
smSYe8Es3F,42.72
jAVITQxP3l,28.46
LuS4gDmt1i,40.26
uFdd6eh0Uu,70.33
nLzcv87UFW,151.36
Z5V08yWYhQ,189.22
nYXI6xndaQ,246.72
ZCh2GJS3dd,41.37
rC1ksK14qr,81.84
VBq7S2xpaC,13.34
UVnJecwrOw,47.17
87SrIC6yhP,24.78
pnwqkoEZNY,41.05
UHf13XI0VB,63.23
styPCkAc8S,90.99
twHZkhxAw3,147.77
pWgaTmaOTA,151.71
aAsZ43cDvN,206.55
Q46y6Q28As,26.57
Zh0uqEAHw7,37.76
PlRVyfpq6v,101.31
q93OpPlTY3,30.84
jdoszngSer,71.87
Wn9dm9GieQ,112.7
pXD284nPXK,138.85
MWSmrKs5ry,101.84
nPp5mzvb85,164.46
pVbYkQTCLo,30.36
7cKOi6vILY,473.04
4iTH3TJAbd,468.86
AyXK3l9G8f,498.19
IynJaBBhJJ,90.58
qr83KqsBJH,138.91
AitCn5Z6JN,72.52
vmSYhdl5p0,122.85
OMeChrMRIb,199.21
5fcm93SfmV,388.99
JuUneJUA76,515.84
hSJVQzVSH6,41.67
ab4PN81ft2,33.95
OJ6Y5W80oU,64.13
hfAEh4nUOx,87.64
EcFTg3v1tX,55.79
Odxp6RzfnK,209.6
9D12CghFuI,575.8
tDgFsWsJ9L,90.91
escwOdUwfr,280.28
EQuekzjPvB,156.06
hUnw9enUnr,189.85
pfjQCJ9Oiv,261.82
o0FJWpavEE,285.95
nlVwX0XpSx,336.9
gLOB5ABTWm,395.45
80mp1OO7IB,404.37
pquPX7Hrdx,572.25
SDGWZ78JXq,618.36
XKlPpxBpcL,637.5
m0AfRhmWPw,666.46
bdh8yEaKzR,748.39
xwUJxzGhTs,773.93
Ry0HMF7xie,921.58
6eQABG9smk,1033.24
QAtkMmj56R,1054.01
juIsAXpqJp,1123.49
wUdEeMyZbj,1169.78
Y53JgKzKVk,1215.98
dPK7dUHm01,1240.87
TgSEtp4Gmn,1297.01
uMPKT20Eqb,1380.91
yEL8sqU0RU,1411.69
JB9phw136b,1484.66
Z4PAVrOjOM,1514.99
Hx2s9VrmWL,1641.97
D89ZCQHVXQ,72.59
BqiBIZCttZ,73.76
8LpZPHY67i,25.51
TFXEqTlkah,58.62
oMYd009vN1,36.07
M4EY0bTcw8,89.49
tRzquLeRY7,111.01
TPru1UQ6fO,78.52
j0cr2f05wh,791.88
Jj4lgivfcT,28.02
l4dPpPT1Ld,54.1
6WKhsg8CcY,95.08
2HXD7SJcCy,27.43
BZuJUQTg5m,30.09
8MPFPFEYlW,54.6
etLyQoEGBG,29.05
OqppyensNT,106.54
wrASXfs8n7,56.82
Qij8sKG383,53.48
Qh2v9clYmK,31.0
LVNFkC2HK1,26.71
sNGQQgNSZq,31.21
DjrIiS2HBY,121.36
IJBSQWukWM,180.82
RWb7fVbD01,259.02
LEJUxiI5IP,354.75
IpgNLSPXSF,406.02
EJbTyGwByf,13.27
j7tmK332VJ,26.27
sQCKsX2nuG,29.38
IpbOsaSug0,25.6
pVmLKSpPUL,41.24
NbpXmVs5f0,26.87
dZirKGglgq,87.05
TqVlYyb6tI,33.31
MWuvIsU6B8,86.63
WHmZNVHTX8,61.62
6Kjpf3P2ny,126.48
AVw1Fjuuuz,111.05
kkOwfGyapy,23.39
IM3kZWHwYT,57.8
J0kBcskeNY,88.39
Sp1WUtaXwZ,33.45
Q8TeFHttMX,47.64
S2ROrzgl1A,62.62
dnl5aKGaIy,11.86
CNTCekLHKb,47.73
QqYKoDcxC0,48.67
mTAugndDEt,445.27
Ssd1V8BcoF,14.38
muIaOzbVZl,29.46
bz6sCSJtlS,58.55
iigWLjTEcm,26.53
zVFWBzbvl0,27.33
Qa38E29qeb,36.77
3jNFZAdBZy,65.0
GBv731pdDJ,58.97
YwiUyqOxKz,93.21
iKCI4YUaAW,161.78
tFwmXVCm9s,77.53
vKq4qzjvAi,96.21
IFRAhYZayZ,28.15
nbdWlw9LsO,100.01
hIijIsA2b6,27.36
3wsLCuOHNb,74.52
XxowVpJhdv,142.07
mJaereqJQs,195.46
aXL5fB6YLY,268.1
q6iXdqI5rW,293.25
nB9RQ0UoVx,391.54
0ht5Shh91D,392.58
E0LrSKUp68,499.36
LfnLHMSEjX,514.8
TpAHcHN1tS,47.73
9lu9ncfRs0,71.44
rCh6iB3bBk,73.27
QOf20pZIHD,93.9
jjS1fTVqbZ,14.98
0LfY0etoq8,27.81
XpcMnYgUJU,37.1
6l1095hWl3,20.98
Y0suB3yiSo,107.61
aanc4jrDoZ,31.18
2U3BUzthyx,57.77
4Mei5Ldmsc,40.96
c9ayOOpiJj,45.99
AcQtFq9kzm,106.37
Cq1ZUJanj5,56.47
a3yvSmhqmx,53.36
kSxU1UWRME,70.11
a9pnT8auPN,17.52
eNvHoQPBI6,47.47
iKwEbLuCtT,63.03
3dyGqHDraQ,78.69
5pgOAMdga4,105.75
ZmqS1dGgHb,144.62
JVa5hNkYJL,165.06
zKdkxhb7xU,30.8
pHXT8okwGC,62.37
ShgbqQuDWR,92.65
XQSK0VyOhn,128.91
YWr3tUAZCo,288.67
BBPXcUuKnJ,40.52
0Mjty3HndP,30.06
3tzkKRdGfZ,27.92
QTAd1g7meu,59.92
FintZV4C8M,121.01
zmTgETg9HP,113.4
sHcbRko4Xh,141.13
0e0ZghsCHg,143.89
2uIYAb2sGL,41.09
F2GfWpFQnj,70.63
LO9ZswF247,27.03
eFO6wBpZje,79.65
LOCeOyIWeS,93.41
XHxTD1RqV3,11.85
lRNX86cFNp,43.6
qeCQ9YXbFK,26.5
uXQXnYlZKM,73.88
uiONAwOZWQ,85.58
KTjk2MTHfm,15.86
tNTgFqUbTN,18.57
MQNZNIDUYk,31.19
E8ONtYwkH6,147.74
GgJjR7ZzcI,226.47
k8VkOAtcoa,270.49
tBejlEx4Im,308.53
9svNr3OrsD,342.52
G3YiCVTjPg,43.97
Rz8EzSwJx1,46.98
Pe9DVE7YEw,51.65
pMNAnM79Rv,117.61
llLtxh1AuA,28.73
8ZmYXhPGuQ,49.18
QDU6iVrJZ2,33.84
odiAfAeHpa,28.86
0h0RZwv39f,37.44
rRgpRS94II,37.62
3mkg8GZZ6h,56.32
elao4YRd8A,27.65
4Q6uKlGtnH,48.69
fqsrj8wtfc,14.23
8W7wWXiXph,11.24
bq3dpRuYwa,31.33
HWmhDAsv5e,39.26
IzTWlNUeQc,169.35
gaTg4tYeC8,169.77
aTbJXnu61z,249.2
8WoFEFJNpr,257.15
TyJl4aKct4,343.38
0By8INuu70,458.12
W5OL7AgR6b,489.08
9wpK2m61qt,527.82
sJ07VtbcDq,549.76
70A04eG22h,591.52
